loan_id,rating_date,internal_rating,PD
L000822,2026-07-30,1,0.1
L000823,2026-07-30,1,0.1
L000824,2026-07-30,1,0.1
L000825,2026-07-30,4,2.11
L000826,2026-07-30,8,9.7
L000827,2026-07-30,1,0.1
L000828,2026-07-30,3,1.12
L000829,2026-07-30,1,0.1
L000830,2026-07-30,4,2.11
L000831,2026-07-30,1,0.1
L000832,2026-07-30,2,0.46
L000833,2026-07-30,3,1.12
L000834,2026-07-30,3,1.12
L000835,2026-07-30,3,1.12
L000836,2026-07-30,8,9.7
L000837,2026-07-30,3,1.12
L000838,2026-07-30,8,9.7
L000839,2026-07-30,1,0.1
L000840,2026-07-30,2,0.46
L000841,2026-07-30,3,1.12
L000842,2026-07-30,9,12.57
L000843,2026-07-30,3,1.12
L000844,2026-07-30,4,2.11
L000845,2026-07-30,1,0.1
L000846,2026-07-30,7,7.23
L000847,2026-07-30,3,1.12
L000848,2026-07-30,10,15.85
L000849,2026-07-30,1,0.1
L000850,2026-07-30,10,15.85
L000851,2026-07-30,2,0.46
L000852,2026-07-30,9,12.57
L000853,2026-07-30,1,0.1
L000854,2026-07-30,3,1.12
L000855,2026-07-30,1,0.1
L000856,2026-07-30,2,0.46
L000857,2026-07-30,1,0.1
L000858,2026-07-30,2,0.46
L000859,2026-07-30,1,0.1
L000860,2026-07-30,3,1.12
L000861,2026-07-30,2,0.46
L000862,2026-07-30,5,3.45
L000863,2026-07-30,3,1.12
L000864,2026-07-30,1,0.1
L000865,2026-07-30,3,1.12
L000866,2026-07-30,2,0.46
L000867,2026-07-30,2,0.46
L000868,2026-07-30,8,9.7
L000869,2026-07-30,5,3.45
L000870,2026-07-30,3,1.12
L000871,2026-07-30,5,3.45
L000872,2026-07-30,3,1.12
L000873,2026-07-30,9,12.57
L000874,2026-07-30,3,1.12
L000875,2026-07-30,3,1.12
L000876,2026-07-30,9,12.57
L000877,2026-07-30,2,0.46
L000878,2026-07-30,3,1.12
L000879,2026-07-30,3,1.12
L000880,2026-07-30,3,1.12
L000881,2026-07-30,3,1.12
L000882,2026-07-30,2,0.46
L000883,2026-07-30,9,12.57
L000884,2026-07-30,2,0.46
L000885,2026-07-30,3,1.12
L000886,2026-07-30,2,0.46
L000887,2026-07-30,1,0.1
L000888,2026-07-30,2,0.46
L000889,2026-07-30,7,7.23
L000890,2026-07-30,2,0.46
L000891,2026-07-30,2,0.46
L000892,2026-07-30,2,0.46
L000893,2026-07-30,2,0.46
L000894,2026-07-30,3,1.12
L000895,2026-07-30,3,1.12
L000896,2026-07-30,3,1.12
L000897,2026-07-30,1,0.1
L000898,2026-07-30,2,0.46
L000899,2026-07-30,1,0.1
L000900,2026-07-30,6,5.15
L000901,2026-07-30,3,1.12
L000902,2026-07-30,4,2.11
L000903,2026-07-30,7,7.23
L000904,2026-07-30,7,7.23
L000905,2026-07-30,2,0.46
L000906,2026-07-30,1,0.1
L000907,2026-07-30,7,7.23
L000908,2026-07-30,1,0.1
L000909,2026-07-30,2,0.46
L000910,2026-07-30,6,5.15
L000911,2026-07-30,8,9.7
L000912,2026-07-30,3,1.12
L000913,2026-07-30,4,2.11
L000914,2026-07-30,2,0.46
L000915,2026-07-30,3,1.12
L000916,2026-07-30,2,0.46
L000917,2026-07-30,1,0.1
L000918,2026-07-30,1,0.1
L000919,2026-07-30,2,0.46
L000920,2026-07-30,1,0.1
L000921,2026-07-30,5,3.45
L000922,2026-07-30,3,1.12
L000923,2026-07-30,1,0.1
L000924,2026-07-30,4,2.11
L000925,2026-07-30,3,1.12
L000926,2026-07-30,5,3.45
L000927,2026-07-30,4,2.11
L000928,2026-07-30,2,0.46
L000929,2026-07-30,3,1.12
L000930,2026-07-30,3,1.12
L000931,2026-07-30,3,1.12
L000932,2026-07-30,5,3.45
L000933,2026-07-30,6,5.15
L000934,2026-07-30,2,0.46
L000935,2026-07-30,9,12.57
L000936,2026-07-30,5,3.45
L000937,2026-07-30,2,0.46
L000938,2026-07-30,8,9.7
L000939,2026-07-30,3,1.12
L000940,2026-07-30,2,0.46
L000941,2026-07-30,2,0.46
L000942,2026-07-30,3,1.12
L000943,2026-07-30,9,12.57
L000944,2026-07-30,9,12.57
L000945,2026-07-30,2,0.46
L000946,2026-07-30,2,0.46
L000947,2026-07-30,10,15.85
L000948,2026-07-30,1,0.1
L000949,2026-07-30,2,0.46
L000950,2026-07-30,4,2.11
L000951,2026-07-30,7,7.23
L000952,2026-07-30,2,0.46
L000953,2026-07-30,3,1.12
L000954,2026-07-30,5,3.45
L000955,2026-07-30,1,0.1
L000956,2026-07-30,3,1.12
L000957,2026-07-30,3,1.12
L000958,2026-07-30,4,2.11
L000959,2026-07-30,6,5.15
L000960,2026-07-30,1,0.1
L000961,2026-07-30,1,0.1
L000962,2026-07-30,2,0.46
L000963,2026-07-30,1,0.1
L000964,2026-07-30,2,0.46
L000965,2026-07-30,9,12.57
L000966,2026-07-30,1,0.1
L000967,2026-07-30,3,1.12
L000968,2026-07-30,3,1.12
L000969,2026-07-30,1,0.1
L000970,2026-07-30,3,1.12
L000971,2026-07-30,2,0.46
L000972,2026-07-30,1,0.1
L000973,2026-07-30,1,0.1
L000974,2026-07-30,3,1.12
L000975,2026-07-30,3,1.12
L000976,2026-07-30,1,0.1
L000977,2026-07-30,3,1.12
L000978,2026-07-30,4,2.11
L000979,2026-07-30,2,0.46
L000980,2026-07-30,1,0.1
L000981,2026-07-30,3,1.12
L000982,2026-07-30,6,5.15
L000983,2026-07-30,9,12.57
L000984,2026-07-30,6,5.15
L000985,2026-07-30,3,1.12
L000986,2026-07-30,8,9.7
L000987,2026-07-30,1,0.1
L000988,2026-07-30,4,2.11
L000989,2026-07-30,9,12.57
L000990,2026-07-30,7,7.23
L000991,2026-07-30,1,0.1
L000992,2026-07-30,8,9.7
L000993,2026-07-30,3,1.12
L000994,2026-07-30,1,0.1
L000995,2026-07-30,3,1.12
L000996,2026-07-30,1,0.1
L000997,2026-07-30,2,0.46
L000998,2026-07-30,5,3.45
L000999,2026-07-30,4,2.11
L001000,2026-07-30,3,1.12
L001001,2026-07-30,9,12.57
L001002,2026-07-30,4,2.11
L001003,2026-07-30,3,1.12
L001004,2026-07-30,6,5.15
L001005,2026-07-30,8,9.7
L001006,2026-07-30,5,3.45
L001007,2026-07-30,3,1.12
L001008,2026-07-30,2,0.46
L001009,2026-07-30,2,0.46
L001010,2026-07-30,2,0.46
L001011,2026-07-30,3,1.12
L001012,2026-07-30,2,0.46
L001013,2026-07-30,3,1.12
L001014,2026-07-30,2,0.46
L001015,2026-07-30,3,1.12
L001016,2026-07-30,3,1.12
L001017,2026-07-30,1,0.1
L001018,2026-07-30,1,0.1
L001019,2026-07-30,1,0.1
L001020,2026-07-30,3,1.12
L001021,2026-07-30,3,1.12
L001022,2026-07-30,3,1.12
L001023,2026-07-30,3,1.12
L001024,2026-07-30,1,0.1
L001025,2026-07-30,1,0.1
L001026,2026-07-30,2,0.46
L001027,2026-07-30,10,15.85
L001028,2026-07-30,8,9.7
L001029,2026-07-30,1,0.1
L001030,2026-07-30,9,12.57
L001031,2026-07-30,1,0.1
L001032,2026-07-30,8,9.7
L001033,2026-07-30,5,3.45
L001034,2026-07-30,5,3.45
L001035,2026-07-30,2,0.46
L001036,2026-07-30,5,3.45
L001037,2026-07-30,2,0.46
L001038,2026-07-30,1,0.1
L001039,2026-07-30,3,1.12
L001040,2026-07-30,2,0.46
L001041,2026-07-30,7,7.23
L001042,2026-07-30,1,0.1
L001043,2026-07-30,3,1.12
L001044,2026-07-30,9,12.57
L001045,2026-07-30,7,7.23
L001046,2026-07-30,2,0.46
L001047,2026-07-30,8,9.7
L001048,2026-07-30,2,0.46
L001049,2026-07-30,2,0.46
L001050,2026-07-30,4,2.11
L001051,2026-07-30,2,0.46
L001052,2026-07-30,1,0.1
L001053,2026-07-30,1,0.1
L001054,2026-07-30,2,0.46
L001055,2026-07-30,3,1.12
L001056,2026-07-30,1,0.1
L001057,2026-07-30,8,9.7
L001058,2026-07-30,6,5.15
L001059,2026-07-30,1,0.1
L001060,2026-07-30,3,1.12
L001061,2026-07-30,2,0.46
L001062,2026-07-30,3,1.12
L001063,2026-07-30,6,5.15
L001064,2026-07-30,1,0.1
L001065,2026-07-30,2,0.46
L001066,2026-07-30,1,0.1
L001067,2026-07-30,10,15.85
L001068,2026-07-30,2,0.46
L001069,2026-07-30,8,9.7
L001070,2026-07-30,10,15.85
L001071,2026-07-30,5,3.45
L001072,2026-07-30,3,1.12
L001073,2026-07-30,1,0.1
L001074,2026-07-30,2,0.46
L001075,2026-07-30,7,7.23
L001076,2026-07-30,3,1.12
L001077,2026-07-30,1,0.1
L001078,2026-07-30,2,0.46
L001079,2026-07-30,1,0.1
L001080,2026-07-30,10,15.85
L001081,2026-07-30,8,9.7
L001082,2026-07-30,9,12.57
L001083,2026-07-30,2,0.46
L001084,2026-07-30,3,1.12
L001085,2026-07-30,1,0.1
L001086,2026-07-30,9,12.57
L001087,2026-07-30,1,0.1
L001088,2026-07-30,1,0.1
L001089,2026-07-30,3,1.12
L001090,2026-07-30,8,9.7
L001091,2026-07-30,4,2.11
L001092,2026-07-30,2,0.46
L001093,2026-07-30,5,3.45
L001094,2026-07-30,1,0.1
L001095,2026-07-30,3,1.12
L001096,2026-07-30,2,0.46
L001097,2026-07-30,2,0.46
L001098,2026-07-30,9,12.57
L001099,2026-07-30,1,0.1
L001100,2026-07-30,2,0.46
L001101,2026-07-30,3,1.12
L001102,2026-07-30,4,2.11
L001103,2026-07-30,6,5.15
L001104,2026-07-30,4,2.11
L001105,2026-07-30,3,1.12
L001106,2026-07-30,2,0.46
L001107,2026-07-30,3,1.12
L001108,2026-07-30,1,0.1
L001109,2026-07-30,6,5.15
L001110,2026-07-30,1,0.1
L001111,2026-07-30,4,2.11
L001112,2026-07-30,2,0.46
L001113,2026-07-30,2,0.46
L001114,2026-07-30,1,0.1
L001115,2026-07-30,2,0.46
L001116,2026-07-30,2,0.46
L001117,2026-07-30,6,5.15
L001118,2026-07-30,3,1.12
L001119,2026-07-30,3,1.12
L001120,2026-07-30,3,1.12
L001121,2026-07-30,1,0.1
L001122,2026-07-30,3,1.12
L001123,2026-07-30,2,0.46
L001124,2026-07-30,1,0.1
L001125,2026-07-30,8,9.7
L001126,2026-07-30,3,1.12
L001127,2026-07-30,2,0.46
L001128,2026-07-30,3,1.12
L001129,2026-07-30,1,0.1
L001130,2026-07-30,3,1.12
L001131,2026-07-30,5,3.45
L001132,2026-07-30,2,0.46
L001133,2026-07-30,2,0.46
L001134,2026-07-30,1,0.1
L001135,2026-07-30,7,7.23
L001136,2026-07-30,1,0.1
L001137,2026-07-30,6,5.15
L001138,2026-07-30,8,9.7
L001139,2026-07-30,7,7.23
L001140,2026-07-30,3,1.12
L001141,2026-07-30,2,0.46
L001142,2026-07-30,9,12.57
L001143,2026-07-30,7,7.23
L001144,2026-07-30,5,3.45
L001145,2026-07-30,2,0.46
L001146,2026-07-30,2,0.46
L001147,2026-07-30,10,15.85
L001148,2026-07-30,2,0.46
L001149,2026-07-30,2,0.46
L001150,2026-07-30,1,0.1
L001151,2026-07-30,1,0.1
L001152,2026-07-30,6,5.15
L001153,2026-07-30,10,15.85
L001154,2026-07-30,2,0.46
L001155,2026-07-30,3,1.12
L001156,2026-07-30,1,0.1
L001157,2026-07-30,9,12.57
L001158,2026-07-30,3,1.12
L001159,2026-07-30,2,0.46
L001160,2026-07-30,4,2.11
L001161,2026-07-30,1,0.1
L001162,2026-07-30,1,0.1
L001163,2026-07-30,3,1.12
L001164,2026-07-30,6,5.15
L001165,2026-07-30,8,9.7
L001166,2026-07-30,2,0.46
L001167,2026-07-30,2,0.46
L001168,2026-07-30,2,0.46
L001169,2026-07-30,2,0.46
L001170,2026-07-30,1,0.1
L001171,2026-07-30,3,1.12
L001172,2026-07-30,3,1.12
L001173,2026-07-30,9,12.57
L001174,2026-07-30,1,0.1
L001175,2026-07-30,1,0.1
L001176,2026-07-30,7,7.23
L001177,2026-07-30,3,1.12
L001178,2026-07-30,7,7.23
L001179,2026-07-30,1,0.1
L001180,2026-07-30,3,1.12
L001181,2026-07-30,3,1.12
L001182,2026-07-30,1,0.1
L001183,2026-07-30,3,1.12
L001184,2026-07-30,3,1.12
L001185,2026-07-30,3,1.12
L001186,2026-07-30,3,1.12
L001187,2026-07-30,6,5.15
L001188,2026-07-30,2,0.46
L001189,2026-07-30,2,0.46
L001190,2026-07-30,7,7.23
L001191,2026-07-30,3,1.12
L001192,2026-07-30,9,12.57
L001193,2026-07-30,3,1.12
L001194,2026-07-30,1,0.1
L001195,2026-07-30,1,0.1
L001196,2026-07-30,1,0.1
L001197,2026-07-30,2,0.46
L001198,2026-07-30,10,15.85
L001199,2026-07-30,8,9.7
L001200,2026-07-30,2,0.46
L001201,2026-07-30,10,15.85
L001202,2026-07-30,2,0.46
L001203,2026-07-30,2,0.46
L001204,2026-07-30,3,1.12
L001205,2026-07-30,1,0.1
L001206,2026-07-30,1,0.1
L001207,2026-07-30,2,0.46
L001208,2026-07-30,1,0.1
L001209,2026-07-30,2,0.46
L001210,2026-07-30,3,1.12
L001211,2026-07-30,2,0.46
L001212,2026-07-30,3,1.12
L001213,2026-07-30,2,0.46
L001214,2026-07-30,10,15.85
L001215,2026-07-30,1,0.1
L001216,2026-07-30,3,1.12
L001217,2026-07-30,3,1.12
L001218,2026-07-30,4,2.11
L001219,2026-07-30,5,3.45
L001220,2026-07-30,3,1.12
L001221,2026-07-30,3,1.12
L001222,2026-07-30,1,0.1
L001223,2026-07-30,2,0.46
L001224,2026-07-30,2,0.46
L001225,2026-07-30,1,0.1
L001226,2026-07-30,8,9.7
L001227,2026-07-30,8,9.7
L001228,2026-07-30,5,3.45
L001229,2026-07-30,1,0.1
L001230,2026-07-30,2,0.46
L001231,2026-07-30,8,9.7
L001232,2026-07-30,3,1.12
L001233,2026-07-30,3,1.12
L001234,2026-07-30,3,1.12
L001235,2026-07-30,3,1.12
L001236,2026-07-30,1,0.1
L001237,2026-07-30,2,0.46
L001238,2026-07-30,1,0.1
L001239,2026-07-30,1,0.1
L001240,2026-07-30,9,12.57
L001241,2026-07-30,1,0.1
L001242,2026-07-30,3,1.12
L001243,2026-07-30,6,5.15
L001244,2026-07-30,10,15.85
L001245,2026-07-30,7,7.23
L001246,2026-07-30,5,3.45
L001247,2026-07-30,10,15.85
L001248,2026-07-30,3,1.12
L001249,2026-07-30,1,0.1
L001250,2026-07-30,3,1.12
L001251,2026-07-30,1,0.1
L001252,2026-07-30,6,5.15
L001253,2026-07-30,9,12.57
L001254,2026-07-30,2,0.46
L001255,2026-07-30,3,1.12
L001256,2026-07-30,2,0.46
L001257,2026-07-30,1,0.1
L001258,2026-07-30,1,0.1
L001259,2026-07-30,2,0.46
L001260,2026-07-30,1,0.1
L001261,2026-07-30,4,2.11
L001262,2026-07-30,3,1.12
L001263,2026-07-30,4,2.11
L001264,2026-07-30,1,0.1
L001265,2026-07-30,4,2.11
L001266,2026-07-30,2,0.46
L001267,2026-07-30,2,0.46
L001268,2026-07-30,1,0.1
L001269,2026-07-30,5,3.45
L001270,2026-07-30,3,1.12
L001271,2026-07-30,3,1.12
L001272,2026-07-30,1,0.1
L001273,2026-07-30,2,0.46
L001274,2026-07-30,1,0.1
L001275,2026-07-30,3,1.12
L001276,2026-07-30,1,0.1
L001277,2026-07-30,3,1.12
L001278,2026-07-30,2,0.46
L001279,2026-07-30,3,1.12
L001280,2026-07-30,8,9.7
L001281,2026-07-30,4,2.11
L001282,2026-07-30,5,3.45
L001283,2026-07-30,5,3.45
L001284,2026-07-30,4,2.11
L001285,2026-07-30,7,7.23
L001286,2026-07-30,8,9.7
L001287,2026-07-30,1,0.1
L001288,2026-07-30,2,0.46
L001289,2026-07-30,9,12.57
L001290,2026-07-30,1,0.1
L001291,2026-07-30,3,1.12
L001292,2026-07-30,5,3.45
L001293,2026-07-30,2,0.46
L001294,2026-07-30,3,1.12
L001295,2026-07-30,3,1.12
L001296,2026-07-30,7,7.23
L001297,2026-07-30,5,3.45
L001298,2026-07-30,2,0.46
L001299,2026-07-30,1,0.1
L001300,2026-07-30,1,0.1
L001301,2026-07-30,1,0.1
L001302,2026-07-30,6,5.15
L001303,2026-07-30,3,1.12
L001304,2026-07-30,3,1.12
L001305,2026-07-30,2,0.46
L001306,2026-07-30,4,2.11
L001307,2026-07-30,6,5.15
L001308,2026-07-30,4,2.11
L001309,2026-07-30,3,1.12
L001310,2026-07-30,3,1.12
L001311,2026-07-30,2,0.46
L001312,2026-07-30,2,0.46
L001313,2026-07-30,3,1.12
L001314,2026-07-30,7,7.23
L001315,2026-07-30,2,0.46
L001316,2026-07-30,3,1.12
L001317,2026-07-30,9,12.57
L001318,2026-07-30,2,0.46
L001319,2026-07-30,7,7.23
L001320,2026-07-30,3,1.12
L001321,2026-07-30,1,0.1
L001322,2026-07-30,6,5.15
L001323,2026-07-30,3,1.12
L001324,2026-07-30,7,7.23
L001325,2026-07-30,4,2.11
L001326,2026-07-30,1,0.1
L001327,2026-07-30,1,0.1
L001328,2026-07-30,6,5.15
L001329,2026-07-30,8,9.7
L001330,2026-07-30,3,1.12
L001331,2026-07-30,3,1.12
L001332,2026-07-30,8,9.7
L001333,2026-07-30,3,1.12
L001334,2026-07-30,6,5.15
L001335,2026-07-30,1,0.1
L001336,2026-07-30,8,9.7
L001337,2026-07-30,4,2.11
L001338,2026-07-30,2,0.46
L001339,2026-07-30,3,1.12
L001340,2026-07-30,2,0.46
L001341,2026-07-30,1,0.1
L001342,2026-07-30,10,15.85
L001343,2026-07-30,2,0.46
L001344,2026-07-30,3,1.12
L001345,2026-07-30,2,0.46
L001346,2026-07-30,2,0.46
L001347,2026-07-30,1,0.1
L001348,2026-07-30,6,5.15
L001349,2026-07-30,1,0.1
L001350,2026-07-30,7,7.23
L001351,2026-07-30,7,7.23
L001352,2026-07-30,3,1.12
L001353,2026-07-30,10,15.85
L001354,2026-07-30,1,0.1
L001355,2026-07-30,5,3.45
L001356,2026-07-30,7,7.23
L001357,2026-07-30,3,1.12
L001358,2026-07-30,1,0.1
L001359,2026-07-30,3,1.12
L001360,2026-07-30,7,7.23
L001361,2026-07-30,3,1.12
L001362,2026-07-30,7,7.23
L001363,2026-07-30,1,0.1
L001364,2026-07-30,3,1.12
L001365,2026-07-30,6,5.15
L001366,2026-07-30,3,1.12
L001367,2026-07-30,5,3.45
L001368,2026-07-30,2,0.46
L001369,2026-07-30,10,15.85
L001370,2026-07-30,2,0.46
L001371,2026-07-30,8,9.7
L001372,2026-07-30,8,9.7
L001373,2026-07-30,1,0.1
L001374,2026-07-30,6,5.15
L001375,2026-07-30,1,0.1
L001376,2026-07-30,3,1.12
L001377,2026-07-30,7,7.23
L001378,2026-07-30,2,0.46
L001379,2026-07-30,3,1.12
L001380,2026-07-30,5,3.45
L001381,2026-07-30,4,2.11
L001382,2026-07-30,1,0.1
L001383,2026-07-30,2,0.46
L001384,2026-07-30,1,0.1
L001385,2026-07-30,1,0.1
L001386,2026-07-30,8,9.7
L001387,2026-07-30,3,1.12
L001388,2026-07-30,2,0.46
L001389,2026-07-30,2,0.46
L001390,2026-07-30,1,0.1
L001391,2026-07-30,3,1.12
L001392,2026-07-30,5,3.45
L001393,2026-07-30,5,3.45
L001394,2026-07-30,2,0.46
L001395,2026-07-30,1,0.1
L001396,2026-07-30,2,0.46
L001397,2026-07-30,2,0.46
L001398,2026-07-30,2,0.46
L001399,2026-07-30,3,1.12
L001400,2026-07-30,10,15.85
L001401,2026-07-30,3,1.12
L001402,2026-07-30,4,2.11
L001403,2026-07-30,1,0.1
L001404,2026-07-30,7,7.23
L001405,2026-07-30,9,12.57
L001406,2026-07-30,3,1.12
L001407,2026-07-30,1,0.1
L001408,2026-07-30,2,0.46
L001409,2026-07-30,2,0.46
L001410,2026-07-30,4,2.11
L001411,2026-07-30,3,1.12
L001412,2026-07-30,10,15.85
L001413,2026-07-30,3,1.12
L001414,2026-07-30,1,0.1
L001415,2026-07-30,1,0.1
L001416,2026-07-30,1,0.1
L001417,2026-07-30,2,0.46
L001418,2026-07-30,1,0.1
L001419,2026-07-30,4,2.11
L001420,2026-07-30,3,1.12
L001421,2026-07-30,1,0.1
L001422,2026-07-30,10,15.85
L001423,2026-07-30,2,0.46
L001424,2026-07-30,1,0.1
L001425,2026-07-30,5,3.45
L001426,2026-07-30,3,1.12
L001427,2026-07-30,2,0.46
L001428,2026-07-30,2,0.46
L001429,2026-07-30,1,0.1
L001430,2026-07-30,3,1.12
L001431,2026-07-30,1,0.1
L001432,2026-07-30,3,1.12
L001433,2026-07-30,1,0.1
L001434,2026-07-30,6,5.15
L001435,2026-07-30,1,0.1
L001436,2026-07-30,2,0.46
L001437,2026-07-30,8,9.7
L001438,2026-07-30,2,0.46
L001439,2026-07-30,1,0.1
L001440,2026-07-30,3,1.12
L001441,2026-07-30,2,0.46
L001442,2026-07-30,2,0.46
L001443,2026-07-30,2,0.46
L001444,2026-07-30,9,12.57
L001445,2026-07-30,3,1.12
L001446,2026-07-30,1,0.1
L001447,2026-07-30,1,0.1
L001448,2026-07-30,1,0.1
L001449,2026-07-30,5,3.45
L001450,2026-07-30,4,2.11
L001451,2026-07-30,1,0.1
L001452,2026-07-30,3,1.12
L001453,2026-07-30,3,1.12
L001454,2026-07-30,2,0.46
L001455,2026-07-30,2,0.46
L001456,2026-07-30,9,12.57
L001457,2026-07-30,1,0.1
L001458,2026-07-30,8,9.7
L001459,2026-07-30,5,3.45
L001460,2026-07-30,2,0.46
L001461,2026-07-30,2,0.46
L001462,2026-07-30,3,1.12
L001463,2026-07-30,2,0.46
L001464,2026-07-30,4,2.11
L001465,2026-07-30,1,0.1
L001466,2026-07-30,2,0.46
L001467,2026-07-30,8,9.7
L001468,2026-07-30,3,1.12
L001469,2026-07-30,1,0.1
L001470,2026-07-30,4,2.11
L001471,2026-07-30,5,3.45
L001472,2026-07-30,1,0.1
L001473,2026-07-30,1,0.1
L001474,2026-07-30,1,0.1
L001475,2026-07-30,2,0.46
L001476,2026-07-30,7,7.23
L001477,2026-07-30,1,0.1
L001478,2026-07-30,2,0.46
L001479,2026-07-30,3,1.12
L001480,2026-07-30,3,1.12
L001481,2026-07-30,4,2.11
L001482,2026-07-30,8,9.7
L001483,2026-07-30,10,15.85
L001484,2026-07-30,1,0.1
L001485,2026-07-30,2,0.46
L001486,2026-07-30,1,0.1
L001487,2026-07-30,5,3.45
L001488,2026-07-30,3,1.12
L001489,2026-07-30,2,0.46
L001490,2026-07-30,2,0.46
L001491,2026-07-30,3,1.12
L001492,2026-07-30,9,12.57
L001493,2026-07-30,3,1.12
L001494,2026-07-30,2,0.46
L001495,2026-07-30,1,0.1
L001496,2026-07-30,3,1.12
L001497,2026-07-30,3,1.12
L001498,2026-07-30,1,0.1
L001499,2026-07-30,3,1.12
L001500,2026-07-30,6,5.15
L001501,2026-07-30,6,5.15
L001502,2026-07-30,2,0.46
L001503,2026-07-30,3,1.12
L001504,2026-07-30,1,0.1
L001505,2026-07-30,3,1.12
L001506,2026-07-30,8,9.7
L001507,2026-07-30,7,7.23
L001508,2026-07-30,1,0.1
L001509,2026-07-30,2,0.46
L001510,2026-07-30,2,0.46
L001511,2026-07-30,3,1.12
L001512,2026-07-30,3,1.12
L001513,2026-07-30,3,1.12
L001514,2026-07-30,1,0.1
L001515,2026-07-30,7,7.23
L001516,2026-07-30,3,1.12
L001517,2026-07-30,3,1.12
L001518,2026-07-30,5,3.45
L001519,2026-07-30,3,1.12
L001520,2026-07-30,8,9.7
L001521,2026-07-30,3,1.12
L001522,2026-07-30,2,0.46
L001523,2026-07-30,5,3.45
L001524,2026-07-30,9,12.57
L001525,2026-07-30,9,12.57
L001526,2026-07-30,3,1.12
L001527,2026-07-30,3,1.12
L001528,2026-07-30,1,0.1
L001529,2026-07-30,4,2.11
L001530,2026-07-30,3,1.12
L001531,2026-07-30,10,15.85
L001532,2026-07-30,1,0.1
L001533,2026-07-30,2,0.46
L001534,2026-07-30,10,15.85
L001535,2026-07-30,2,0.46
L001536,2026-07-30,7,7.23
L001537,2026-07-30,5,3.45
L001538,2026-07-30,9,12.57
L001539,2026-07-30,1,0.1
L001540,2026-07-30,1,0.1
L001541,2026-07-30,1,0.1
L001542,2026-07-30,1,0.1
L001543,2026-07-30,1,0.1
L001544,2026-07-30,1,0.1
L001545,2026-07-30,3,1.12
L001546,2026-07-30,2,0.46
L001547,2026-07-30,3,1.12
L001548,2026-07-30,8,9.7
L001549,2026-07-30,2,0.46
L001550,2026-07-30,3,1.12
L001551,2026-07-30,10,15.85
L001552,2026-07-30,1,0.1
L001553,2026-07-30,2,0.46
L001554,2026-07-30,3,1.12
L001555,2026-07-30,4,2.11
L001556,2026-07-30,9,12.57
L001557,2026-07-30,1,0.1
L001558,2026-07-30,3,1.12
L001559,2026-07-30,2,0.46
L001560,2026-07-30,3,1.12
L001561,2026-07-30,1,0.1
L001562,2026-07-30,7,7.23
L001563,2026-07-30,1,0.1
L001564,2026-07-30,2,0.46
L001565,2026-07-30,3,1.12
L001566,2026-07-30,5,3.45
L001567,2026-07-30,5,3.45
L001568,2026-07-30,3,1.12
L001569,2026-07-30,3,1.12
L001570,2026-07-30,2,0.46
L001571,2026-07-30,3,1.12
L001572,2026-07-30,1,0.1
L001573,2026-07-30,3,1.12
L001574,2026-07-30,1,0.1
L001575,2026-07-30,2,0.46
L001576,2026-07-30,7,7.23
L001577,2026-07-30,2,0.46
L001578,2026-07-30,3,1.12
L001579,2026-07-30,10,15.85
L001580,2026-07-30,2,0.46
L001581,2026-07-30,2,0.46
L001582,2026-07-30,1,0.1
L001583,2026-07-30,1,0.1
L001584,2026-07-30,1,0.1
L001585,2026-07-30,6,5.15
L001586,2026-07-30,4,2.11
L001587,2026-07-30,1,0.1
L001588,2026-07-30,3,1.12
L001589,2026-07-30,1,0.1
L001590,2026-07-30,7,7.23
L001591,2026-07-30,2,0.46
L001592,2026-07-30,3,1.12
L001593,2026-07-30,2,0.46
L001594,2026-07-30,2,0.46
L001595,2026-07-30,5,3.45
L001596,2026-07-30,1,0.1
L001597,2026-07-30,2,0.46
L001598,2026-07-30,3,1.12
L001599,2026-07-30,3,1.12
L001600,2026-07-30,3,1.12
L001601,2026-07-30,10,15.85
L001602,2026-07-30,1,0.1
L001603,2026-07-30,4,2.11
L001604,2026-07-30,3,1.12
L001605,2026-07-30,5,3.45
L001606,2026-07-30,3,1.12
L001607,2026-07-30,5,3.45
L001608,2026-07-30,2,0.46
L001609,2026-07-30,8,9.7
L001610,2026-07-30,7,7.23
L001611,2026-07-30,1,0.1
L001612,2026-07-30,8,9.7
L001613,2026-07-30,3,1.12
L001614,2026-07-30,2,0.46
L001615,2026-07-30,3,1.12
L001616,2026-07-30,3,1.12
L001617,2026-07-30,3,1.12
L001618,2026-07-30,1,0.1
L001619,2026-07-30,3,1.12
L001620,2026-07-30,7,7.23
L001621,2026-07-30,8,9.7
L001622,2026-07-30,7,7.23
L001623,2026-07-30,7,7.23
L001624,2026-07-30,8,9.7
L001625,2026-07-30,2,0.46
L001626,2026-07-30,1,0.1
L001627,2026-07-30,2,0.46
L001628,2026-07-30,10,15.85
L001629,2026-07-30,4,2.11
L001630,2026-07-30,5,3.45
L001631,2026-07-30,1,0.1
L001632,2026-07-30,9,12.57
L001633,2026-07-30,1,0.1
L001634,2026-07-30,2,0.46
L001635,2026-07-30,5,3.45
L001636,2026-07-30,1,0.1
L001637,2026-07-30,2,0.46
L001638,2026-07-30,3,1.12
L001639,2026-07-30,2,0.46
L001640,2026-07-30,8,9.7
L001641,2026-07-30,1,0.1
L001642,2026-07-30,1,0.1
L001643,2026-07-30,1,0.1
